,index,age,gender
1204,1204,25-29,Man
1205,1205,25-29,Woman
1206,1206,18-21,Man
1207,1207,45-49,Man
1208,1208,30-34,Man
1209,1209,35-39,Man
1210,1210,25-29,Man
1211,1211,30-34,Woman
1212,1212,25-29,Man
1213,1213,30-34,Man
1214,1214,22-24,Man
1215,1215,55-59,Man
1216,1216,30-34,Man
1217,1217,22-24,Woman
1218,1218,55-59,Man
1219,1219,55-59,Man
1220,1220,22-24,Man
1221,1221,22-24,Man
1222,1222,35-39,Man
1223,1223,40-44,Woman
1224,1224,40-44,Man
1225,1225,18-21,Man
1226,1226,18-21,Man
1227,1227,18-21,Man
1228,1228,45-49,Man
1229,1229,25-29,Man
1230,1230,25-29,Woman
1231,1231,40-44,Man
1232,1232,40-44,Man
1233,1233,22-24,Woman
1234,1234,50-54,Man
1235,1235,25-29,Man
1236,1236,30-34,Man
1237,1237,18-21,Man
1238,1238,25-29,Man
1239,1239,50-54,Woman
1240,1240,30-34,Woman
1241,1241,22-24,Man
1242,1242,25-29,Man
1243,1243,50-54,Man
1244,1244,40-44,Man
1245,1245,18-21,Man
1246,1246,22-24,Man
1247,1247,35-39,Man
1248,1248,40-44,Man
1249,1249,18-21,Man
1250,1250,55-59,Man
1251,1251,18-21,Man
1252,1252,35-39,Man
1253,1253,18-21,Man
1254,1254,18-21,Man
1255,1255,22-24,Man
1256,1256,25-29,Man
1257,1257,18-21,Man
1258,1258,45-49,Woman
1259,1259,25-29,Man
1260,1260,45-49,Man
1261,1261,30-34,Man
1262,1262,30-34,Man
1263,1263,25-29,Man
1264,1264,18-21,Man
1265,1265,60-69,Man
1266,1266,22-24,Woman
1267,1267,35-39,Man
1268,1268,25-29,Man
1269,1269,45-49,Man
1270,1270,30-34,Man
1271,1271,22-24,Man
1272,1272,18-21,Man
1273,1273,45-49,Man
1274,1274,30-34,Man
1275,1275,18-21,Woman
1276,1276,18-21,Man
1277,1277,30-34,Man
1278,1278,30-34,Man
1279,1279,18-21,Man
1280,1280,45-49,Man
1281,1281,35-39,Man
1282,1282,40-44,Woman
1283,1283,22-24,Man
1284,1284,40-44,Man
1285,1285,25-29,Woman
1286,1286,22-24,Woman
1287,1287,30-34,Man
1288,1288,40-44,Man
1289,1289,22-24,Man
1290,1290,55-59,Man
1291,1291,18-21,Man
1292,1292,22-24,Man
1293,1293,40-44,Man
1294,1294,22-24,Man
1295,1295,35-39,Woman
1296,1296,25-29,Man
1297,1297,55-59,Man
1298,1298,22-24,Man
1299,1299,22-24,Man
1300,1300,25-29,Man
1301,1301,25-29,Man
1302,1302,18-21,Man
1303,1303,30-34,Woman
1304,1304,30-34,Woman
1305,1305,35-39,Man
1306,1306,18-21,Man
1307,1307,18-21,Woman
1308,1308,35-39,Woman
1309,1309,30-34,Man
1310,1310,18-21,Man
1311,1311,22-24,Man
1312,1312,25-29,Man
1313,1313,18-21,Woman
1314,1314,55-59,Man
1315,1315,55-59,Man
1316,1316,25-29,Man
1317,1317,25-29,Man
1318,1318,18-21,Man
1319,1319,30-34,Man
1320,1320,22-24,Man
1321,1321,35-39,Man
1322,1322,30-34,Man
1323,1323,60-69,Prefer not to say
1324,1324,30-34,Woman
1325,1325,18-21,Man
1326,1326,30-34,Man
1327,1327,22-24,Man
1328,1328,45-49,Man
1329,1329,30-34,Man
1330,1330,60-69,Man
1331,1331,55-59,Man
1332,1332,40-44,Man
1333,1333,18-21,Man
1334,1334,35-39,Man
1335,1335,18-21,Man
1336,1336,18-21,Woman
1337,1337,25-29,Man
1338,1338,40-44,Man
1339,1339,18-21,Man
1340,1340,25-29,Man
1341,1341,30-34,Man
1342,1342,30-34,Woman
1343,1343,45-49,Woman
1344,1344,25-29,Nonbinary
1345,1345,30-34,Woman
1346,1346,25-29,Man
1347,1347,25-29,Man
1348,1348,45-49,Man
1349,1349,18-21,Man
1350,1350,45-49,Man
1351,1351,50-54,Man
1352,1352,40-44,Man
1353,1353,30-34,Man
1354,1354,18-21,Woman
1355,1355,30-34,Man
1356,1356,30-34,Man
1357,1357,25-29,Man
1358,1358,18-21,Man
1359,1359,35-39,Man
1360,1360,45-49,Man
1361,1361,22-24,Man
1362,1362,60-69,Man
1363,1363,50-54,Man
1364,1364,55-59,Man
1365,1365,25-29,Man
1366,1366,35-39,Woman
1367,1367,18-21,Woman
1368,1368,22-24,Woman
1369,1369,25-29,Man
1370,1370,30-34,Man
1371,1371,30-34,Woman
1372,1372,40-44,Man
1373,1373,25-29,Man
1374,1374,18-21,Man
1375,1375,22-24,Woman
1376,1376,25-29,Woman
1377,1377,22-24,Man
1378,1378,30-34,Man
1379,1379,50-54,Man
1380,1380,30-34,Woman
1381,1381,55-59,Man
1382,1382,22-24,Man
1383,1383,30-34,Man
1384,1384,18-21,Man
1385,1385,45-49,Man
1386,1386,18-21,Woman
1387,1387,25-29,Woman
1388,1388,18-21,Prefer not to say
1389,1389,18-21,Man
1390,1390,40-44,Man
1391,1391,35-39,Man
1392,1392,25-29,Man
1393,1393,18-21,Man
1394,1394,22-24,Man
1395,1395,50-54,Woman
1396,1396,18-21,Man
1397,1397,18-21,Man
1398,1398,18-21,Woman
1399,1399,40-44,Man
1400,1400,22-24,Man
1401,1401,30-34,Man
1402,1402,22-24,Man
1403,1403,50-54,Man
1404,1404,25-29,Man
1405,1405,30-34,Man
1406,1406,25-29,Man
1407,1407,40-44,Man
1408,1408,30-34,Man
1409,1409,45-49,Man
1410,1410,18-21,Man
1411,1411,25-29,Man
1412,1412,25-29,Woman
1413,1413,18-21,Man
1414,1414,30-34,Man
1415,1415,22-24,Man
1416,1416,25-29,Man
1417,1417,18-21,Woman
1418,1418,18-21,Man
1419,1419,50-54,Man
1420,1420,18-21,Man
1421,1421,40-44,Man
1422,1422,18-21,Man
1423,1423,22-24,Woman
1424,1424,22-24,Man
1425,1425,45-49,Man
1426,1426,35-39,Man
1427,1427,45-49,Woman
1428,1428,25-29,Woman
1429,1429,40-44,Man
1430,1430,25-29,Woman
1431,1431,25-29,Man
1432,1432,25-29,Woman
1433,1433,18-21,Woman
1434,1434,35-39,Man
1435,1435,22-24,Man
1436,1436,30-34,Man
1437,1437,30-34,Man
1438,1438,18-21,Man
1439,1439,18-21,Man
1440,1440,35-39,Man
1441,1441,50-54,Man
1442,1442,25-29,Woman
1443,1443,35-39,Man
1444,1444,22-24,Man
1445,1445,18-21,Woman
1446,1446,18-21,Man
1447,1447,30-34,Man
1448,1448,22-24,Man
1449,1449,22-24,Man
1450,1450,25-29,Man
1451,1451,25-29,Man
1452,1452,45-49,Man
1453,1453,30-34,Man
1454,1454,18-21,Man
1455,1455,25-29,Woman
1456,1456,25-29,Man
1457,1457,18-21,Woman
1458,1458,22-24,Man
1459,1459,25-29,Woman
1460,1460,50-54,Man
1461,1461,25-29,Man
1462,1462,18-21,Man
1463,1463,25-29,Man
1464,1464,25-29,Woman
1465,1465,22-24,Man
1466,1466,25-29,Man
1467,1467,25-29,Man
1468,1468,25-29,Man
1469,1469,22-24,Woman
1470,1470,18-21,Man
1471,1471,60-69,Man
1472,1472,22-24,Woman
1473,1473,22-24,Man
1474,1474,18-21,Woman
1475,1475,30-34,Man
1476,1476,35-39,Woman
1477,1477,22-24,Man
1478,1478,22-24,Man
1479,1479,25-29,Man
1480,1480,25-29,Man
1481,1481,18-21,Man
1482,1482,22-24,Woman
1483,1483,18-21,Man
1484,1484,30-34,Nonbinary
1485,1485,35-39,Man
1486,1486,22-24,Woman
1487,1487,22-24,Man
1488,1488,18-21,Man
1489,1489,45-49,Man
1490,1490,18-21,Woman
1491,1491,30-34,Man
1492,1492,22-24,Woman
1493,1493,25-29,Man
1494,1494,22-24,Man
1495,1495,25-29,Man
1496,1496,40-44,Man
1497,1497,22-24,Man
1498,1498,18-21,Man
1499,1499,25-29,Man
1500,1500,22-24,Man
1501,1501,50-54,Man
1502,1502,45-49,Man
1503,1503,30-34,Man
1504,1504,60-69,Man
1505,1505,35-39,Man
1506,1506,25-29,Man
1507,1507,22-24,Man
1508,1508,22-24,Man
1509,1509,18-21,Woman
1510,1510,25-29,Man
1511,1511,18-21,Man
1512,1512,18-21,Man
1513,1513,18-21,Woman
1514,1514,30-34,Man
1515,1515,50-54,Man
1516,1516,45-49,Woman
1517,1517,22-24,Man
1518,1518,22-24,Woman
1519,1519,25-29,Woman
1520,1520,22-24,Woman
1521,1521,60-69,Man
1522,1522,70+,Man
1523,1523,22-24,Man
1524,1524,22-24,Man
1525,1525,30-34,Man
1526,1526,35-39,Man
1527,1527,18-21,Woman
1528,1528,22-24,Man
1529,1529,35-39,Man
1530,1530,18-21,Man
1531,1531,60-69,Man
1532,1532,40-44,Man
1533,1533,60-69,Man
1534,1534,22-24,Man
1535,1535,22-24,Man
1536,1536,35-39,Man
1537,1537,22-24,Man
1538,1538,45-49,Man
1539,1539,55-59,Man
1540,1540,18-21,Woman
1541,1541,25-29,Man
1542,1542,30-34,Woman
1543,1543,18-21,Man
1544,1544,35-39,Woman
1545,1545,40-44,Man
1546,1546,45-49,Man
1547,1547,60-69,Man
1548,1548,22-24,Woman
1549,1549,22-24,Man
1550,1550,40-44,Man
1551,1551,35-39,Man
1552,1552,30-34,Man
1553,1553,35-39,Man
1554,1554,45-49,Man
1555,1555,35-39,Man
1556,1556,30-34,Man
1557,1557,30-34,Man
1558,1558,40-44,Man
1559,1559,25-29,Man
1560,1560,30-34,Woman
1561,1561,25-29,Man
1562,1562,25-29,Man
1563,1563,22-24,Man
1564,1564,55-59,Man
1565,1565,18-21,Man
1566,1566,25-29,Man
1567,1567,22-24,Man
1568,1568,35-39,Man
1569,1569,30-34,Woman
1570,1570,50-54,Man
1571,1571,22-24,Woman
1572,1572,22-24,Man
1573,1573,50-54,Man
1574,1574,35-39,Woman
1575,1575,22-24,Man
1576,1576,25-29,Man
1577,1577,22-24,Woman
1578,1578,25-29,Man
1579,1579,22-24,Woman
1580,1580,30-34,Man
1581,1581,55-59,Man
1582,1582,22-24,Man
1583,1583,22-24,Woman
1584,1584,25-29,Man
1585,1585,40-44,Man
1586,1586,30-34,Woman
1587,1587,50-54,Man
1588,1588,18-21,Man
1589,1589,22-24,Man
1590,1590,50-54,Man
1591,1591,35-39,Man
1592,1592,25-29,Man
1593,1593,35-39,Man
1594,1594,18-21,Man
1595,1595,45-49,Man
1596,1596,22-24,Man
1597,1597,25-29,Man
1598,1598,35-39,Man
1599,1599,25-29,Man
1600,1600,30-34,Man
1601,1601,25-29,Man
1602,1602,30-34,Man
1603,1603,18-21,Woman
1604,1604,18-21,Man
1605,1605,18-21,Man
1606,1606,40-44,Man
1607,1607,22-24,Man
1608,1608,22-24,Man
1609,1609,35-39,Nonbinary
1610,1610,50-54,Woman
1611,1611,35-39,Man
1612,1612,40-44,Woman
1613,1613,30-34,Man
1614,1614,25-29,Man
1615,1615,22-24,Man
1616,1616,45-49,Man
1617,1617,25-29,Man
1618,1618,45-49,Man
1619,1619,18-21,Man
1620,1620,45-49,Woman
1621,1621,25-29,Man
1622,1622,22-24,Man
1623,1623,22-24,Man
1624,1624,35-39,Man
1625,1625,50-54,Man
1626,1626,30-34,Man
1627,1627,25-29,Man
1628,1628,45-49,Man
1629,1629,22-24,Man
1630,1630,45-49,Man
1631,1631,60-69,Man
1632,1632,22-24,Man
1633,1633,25-29,Man
1634,1634,22-24,Woman
1635,1635,22-24,Man
1636,1636,25-29,Nonbinary
1637,1637,25-29,Man
1638,1638,18-21,Man
1639,1639,18-21,Man
1640,1640,35-39,Man
1641,1641,35-39,Woman
1642,1642,25-29,Man
1643,1643,45-49,Man
1644,1644,60-69,Woman
1645,1645,60-69,Man
1646,1646,22-24,Man
1647,1647,22-24,Man
1648,1648,50-54,Man
1649,1649,22-24,Man
1650,1650,40-44,Man
1651,1651,35-39,Man
1652,1652,45-49,Man
1653,1653,50-54,Man
1654,1654,22-24,Man
1655,1655,18-21,Man
1656,1656,45-49,Man
1657,1657,22-24,Man
1658,1658,60-69,Man
1659,1659,35-39,Man
1660,1660,25-29,Woman
1661,1661,25-29,Man
1662,1662,22-24,Man
1663,1663,25-29,Man
1664,1664,45-49,Man
1665,1665,22-24,Man
1666,1666,22-24,Man
1667,1667,18-21,Man
1668,1668,40-44,Woman
1669,1669,35-39,Nonbinary
1670,1670,35-39,Man
1671,1671,25-29,Man
1672,1672,25-29,Man
1673,1673,25-29,Man
1674,1674,22-24,Man
1675,1675,40-44,Man
1676,1676,22-24,Man
1677,1677,25-29,Man
1678,1678,30-34,Woman
1679,1679,30-34,Man
1680,1680,18-21,Man
1681,1681,30-34,Man
1682,1682,22-24,Man
1683,1683,30-34,Man
1684,1684,18-21,Woman
1685,1685,40-44,Man
1686,1686,25-29,Man
1687,1687,22-24,Man
1688,1688,40-44,Man
1689,1689,18-21,Man
1690,1690,60-69,Man
1691,1691,25-29,Man
1692,1692,45-49,Man
1693,1693,25-29,Man
1694,1694,18-21,Man
1695,1695,18-21,Man
1696,1696,40-44,Man
1697,1697,30-34,Man
1698,1698,30-34,Man
1699,1699,25-29,Man
1700,1700,40-44,Man
1701,1701,25-29,Woman
1702,1702,25-29,Woman
1703,1703,25-29,Man
1704,1704,25-29,Woman
1705,1705,18-21,Man
1706,1706,60-69,Man
1707,1707,25-29,Man
1708,1708,18-21,Man
1709,1709,30-34,Man
1710,1710,30-34,Man
1711,1711,22-24,Woman
1712,1712,30-34,Man
1713,1713,40-44,Man
1714,1714,22-24,Man
1715,1715,25-29,Man
1716,1716,30-34,Woman
1717,1717,22-24,Man
1718,1718,30-34,Man
1719,1719,25-29,Man
1720,1720,22-24,Man
1721,1721,22-24,Man
1722,1722,35-39,Man
1723,1723,22-24,Man
1724,1724,18-21,Woman
1725,1725,50-54,Man
1726,1726,30-34,Man
1727,1727,40-44,Man
1728,1728,45-49,Woman
1729,1729,25-29,Man
1730,1730,25-29,Man
1731,1731,18-21,Woman
1732,1732,22-24,Man
1733,1733,18-21,Man
1734,1734,25-29,Man
1735,1735,18-21,Man
1736,1736,18-21,Man
1737,1737,18-21,Woman
1738,1738,22-24,Man
1739,1739,35-39,Man
1740,1740,18-21,Man
1741,1741,35-39,Woman
1742,1742,40-44,Man
1743,1743,40-44,Man
1744,1744,25-29,Woman
1745,1745,25-29,Man
1746,1746,25-29,Man
1747,1747,18-21,Man
1748,1748,25-29,Man
1749,1749,35-39,Man
1750,1750,35-39,Man
1751,1751,30-34,Man
1752,1752,18-21,Man
1753,1753,22-24,Man
1754,1754,35-39,Man
1755,1755,30-34,Man
1756,1756,45-49,Man
1757,1757,22-24,Woman
1758,1758,25-29,Woman
1759,1759,35-39,Man
1760,1760,35-39,Woman
1761,1761,18-21,Woman
1762,1762,30-34,Man
1763,1763,30-34,Man
1764,1764,25-29,Man
1765,1765,30-34,Man
1766,1766,35-39,Man
1767,1767,25-29,Man
1768,1768,18-21,Man
1769,1769,50-54,Man
1770,1770,30-34,Man
1771,1771,35-39,Woman
1772,1772,30-34,Man
1773,1773,18-21,Woman
1774,1774,35-39,Man
1775,1775,30-34,Man
1776,1776,40-44,Man
1777,1777,22-24,Man
1778,1778,35-39,Man
1779,1779,25-29,Man
1780,1780,18-21,Woman
1781,1781,40-44,Man
1782,1782,22-24,Man
1783,1783,50-54,Woman
1784,1784,25-29,Man
1785,1785,30-34,Woman
1786,1786,18-21,Man
1787,1787,25-29,Man
1788,1788,40-44,Man
1789,1789,22-24,Woman
1790,1790,50-54,Man
1791,1791,60-69,Man
1792,1792,40-44,Woman
1793,1793,55-59,Man
1794,1794,18-21,Woman
1795,1795,35-39,Man
1796,1796,18-21,Man
1797,1797,22-24,Woman
1798,1798,35-39,Man
1799,1799,25-29,Woman
1800,1800,25-29,Man
1801,1801,22-24,Man
1802,1802,40-44,Man
1803,1803,18-21,Man
1804,1804,18-21,Woman
1805,1805,22-24,Man
1806,1806,45-49,Man
1807,1807,18-21,Man
1808,1808,18-21,Man
1809,1809,18-21,Woman
1810,1810,22-24,Man
1811,1811,18-21,Man
1812,1812,18-21,Man
1813,1813,45-49,Man
1814,1814,22-24,Man
1815,1815,55-59,Man
1816,1816,50-54,Man
1817,1817,25-29,Woman
1818,1818,30-34,Man
1819,1819,22-24,Man
1820,1820,25-29,Man
1821,1821,25-29,Man
1822,1822,18-21,Man
1823,1823,25-29,Man
1824,1824,35-39,Man
1825,1825,18-21,Man
1826,1826,25-29,Man
1827,1827,35-39,Man
1828,1828,30-34,Man
1829,1829,18-21,Man
1830,1830,25-29,Man
1831,1831,55-59,Man
1832,1832,22-24,Man
1833,1833,25-29,Woman
1834,1834,55-59,Man
1835,1835,30-34,Man
1836,1836,60-69,Man
1837,1837,45-49,Man
1838,1838,30-34,Man
1839,1839,60-69,Man
1840,1840,30-34,Man
1841,1841,35-39,Man
1842,1842,30-34,Man
1843,1843,25-29,Man
1844,1844,35-39,Man
1845,1845,45-49,Woman
1846,1846,25-29,Man
1847,1847,50-54,Man
1848,1848,22-24,Woman
1849,1849,30-34,Man
1850,1850,18-21,Woman
1851,1851,22-24,Man
1852,1852,35-39,Woman
1853,1853,22-24,Man
1854,1854,18-21,Man
1855,1855,40-44,Woman
1856,1856,30-34,Woman
1857,1857,30-34,Nonbinary
1858,1858,35-39,Man
1859,1859,18-21,Woman
1860,1860,25-29,Man
1861,1861,18-21,Man
1862,1862,35-39,Woman
1863,1863,18-21,Man
1864,1864,25-29,Man
1865,1865,35-39,Man
1866,1866,18-21,Woman
1867,1867,18-21,Man
1868,1868,25-29,Man
1869,1869,50-54,Man
1870,1870,45-49,Man
1871,1871,22-24,Man
1872,1872,30-34,Man
1873,1873,25-29,Man
1874,1874,18-21,Man
1875,1875,25-29,Man
1876,1876,30-34,Man
1877,1877,18-21,Woman
1878,1878,22-24,Man
1879,1879,50-54,Man
1880,1880,30-34,Man
1881,1881,18-21,Man
1882,1882,25-29,Man
1883,1883,25-29,Man
1884,1884,25-29,Man
1885,1885,18-21,Man
1886,1886,22-24,Man
1887,1887,30-34,Man
1888,1888,40-44,Man
1889,1889,22-24,Man
1890,1890,25-29,Man
1891,1891,18-21,Woman
1892,1892,22-24,Man
1893,1893,25-29,Man
1894,1894,22-24,Woman
1895,1895,25-29,Man
1896,1896,30-34,Woman
1897,1897,30-34,Man
1898,1898,35-39,Man
1899,1899,55-59,Man
1900,1900,22-24,Man
1901,1901,22-24,Man
1902,1902,55-59,Man
1903,1903,18-21,Man
1904,1904,45-49,Woman
1905,1905,40-44,Man
1906,1906,35-39,Man
1907,1907,45-49,Man
1908,1908,18-21,Woman
1909,1909,45-49,Man
1910,1910,18-21,Woman
1911,1911,18-21,Man
1912,1912,18-21,Man
1913,1913,25-29,Man
1914,1914,45-49,Man
1915,1915,18-21,Man
1916,1916,22-24,Man
1917,1917,22-24,Man
1918,1918,45-49,Man
1919,1919,18-21,Man
1920,1920,22-24,Woman
1921,1921,30-34,Man
1922,1922,25-29,Man
1923,1923,25-29,Prefer not to say
1924,1924,25-29,Man
1925,1925,25-29,Man
1926,1926,18-21,Man
1927,1927,25-29,Woman
1928,1928,55-59,Man
1929,1929,55-59,Man
1930,1930,22-24,Woman
1931,1931,22-24,Man
1932,1932,45-49,Man
1933,1933,50-54,Man
1934,1934,22-24,Man
1935,1935,25-29,Man
1936,1936,18-21,Man
1937,1937,25-29,Man
1938,1938,40-44,Man
1939,1939,25-29,Man
1940,1940,18-21,Man
1941,1941,25-29,Man
1942,1942,30-34,Man
1943,1943,18-21,Woman
1944,1944,22-24,Woman
1945,1945,35-39,Woman
1946,1946,18-21,Woman
1947,1947,25-29,Woman
1948,1948,30-34,Man
1949,1949,25-29,Man
1950,1950,50-54,Man
1951,1951,18-21,Man
1952,1952,18-21,Man
1953,1953,18-21,Man
1954,1954,22-24,Man
1955,1955,22-24,Man
1956,1956,18-21,Man
1957,1957,18-21,Man
1958,1958,60-69,Man
1959,1959,35-39,Man
1960,1960,35-39,Man
1961,1961,25-29,Man
1962,1962,18-21,Man
1963,1963,30-34,Man
1964,1964,45-49,Man
1965,1965,22-24,Man
1966,1966,18-21,Man
1967,1967,25-29,Man
1968,1968,30-34,Man
1969,1969,25-29,Man
1970,1970,40-44,Man
1971,1971,18-21,Man
1972,1972,50-54,Man
1973,1973,35-39,Man
1974,1974,25-29,Man
1975,1975,35-39,Man
1976,1976,22-24,Man
1977,1977,45-49,Woman
1978,1978,45-49,Man
1979,1979,30-34,Man
1980,1980,22-24,Man
1981,1981,18-21,Man
1982,1982,22-24,Man
1983,1983,18-21,Man
1984,1984,25-29,Man
1985,1985,22-24,Woman
1986,1986,40-44,Man
1987,1987,22-24,Man
1988,1988,18-21,Man
1989,1989,22-24,Man
1990,1990,35-39,Man
1991,1991,25-29,Man
1992,1992,35-39,Man
1993,1993,30-34,Man
1994,1994,30-34,Man
1995,1995,18-21,Man
1996,1996,40-44,Man
1997,1997,18-21,Woman
1998,1998,25-29,Man
1999,1999,30-34,Woman
2000,2000,25-29,Man
2001,2001,22-24,Man
2002,2002,18-21,Man
2003,2003,18-21,Man
2004,2004,25-29,Man
2005,2005,40-44,Woman
2006,2006,40-44,Man
2007,2007,22-24,Woman
2008,2008,22-24,Man
2009,2009,25-29,Man
2010,2010,35-39,Man
2011,2011,35-39,Woman
2012,2012,30-34,Man
2013,2013,22-24,Man
2014,2014,35-39,Man
2015,2015,18-21,Man
2016,2016,22-24,Man
2017,2017,30-34,Man
2018,2018,22-24,Man
2019,2019,45-49,Man
2020,2020,30-34,Man
2021,2021,25-29,Man
2022,2022,25-29,Man
2023,2023,22-24,Man
2024,2024,25-29,Man
2025,2025,25-29,Man
2026,2026,35-39,Man
2027,2027,18-21,Man
2028,2028,35-39,Woman
2029,2029,35-39,Man
2030,2030,35-39,Woman
2031,2031,25-29,Woman
2032,2032,40-44,Man
2033,2033,22-24,Man
2034,2034,40-44,Man
2035,2035,25-29,Woman
2036,2036,45-49,Man
2037,2037,30-34,Man
2038,2038,55-59,Man
2039,2039,40-44,Woman
2040,2040,22-24,Prefer not to say
2041,2041,25-29,Man
2042,2042,18-21,Man
2043,2043,22-24,Woman
2044,2044,18-21,Man
2045,2045,60-69,Man
2046,2046,25-29,Man
2047,2047,18-21,Man
2048,2048,22-24,Man
2049,2049,35-39,Man
2050,2050,18-21,Man
2051,2051,40-44,Man
2052,2052,40-44,Woman
2053,2053,22-24,Man
2054,2054,22-24,Man
2055,2055,35-39,Man
2056,2056,18-21,Man
2057,2057,18-21,Man
2058,2058,22-24,Man
2059,2059,18-21,Man
2060,2060,55-59,Man
2061,2061,35-39,Man
2062,2062,40-44,Man
2063,2063,22-24,Woman
2064,2064,35-39,Woman
2065,2065,18-21,Man
2066,2066,22-24,Man
2067,2067,22-24,Man
2068,2068,50-54,Man
2069,2069,55-59,Man
2070,2070,45-49,Man
2071,2071,30-34,Man
2072,2072,18-21,Man
2073,2073,25-29,Man
2074,2074,25-29,Man
2075,2075,40-44,Man
2076,2076,25-29,Man
2077,2077,18-21,Man
2078,2078,18-21,Woman
2079,2079,18-21,Man
2080,2080,22-24,Woman
2081,2081,22-24,Man
2082,2082,35-39,Man
2083,2083,30-34,Man
2084,2084,40-44,Man
2085,2085,40-44,Man
2086,2086,22-24,Man
2087,2087,40-44,Man
2088,2088,30-34,Man
2089,2089,22-24,Man
2090,2090,50-54,Man
2091,2091,22-24,Woman
2092,2092,18-21,Prefer not to say
2093,2093,22-24,Man
2094,2094,40-44,Man
2095,2095,18-21,Man
2096,2096,25-29,Woman
2097,2097,22-24,Woman
2098,2098,22-24,Woman
2099,2099,18-21,Man
2100,2100,25-29,Man
2101,2101,25-29,Man
2102,2102,18-21,Woman
2103,2103,18-21,Man
2104,2104,30-34,Woman
2105,2105,18-21,Man
2106,2106,50-54,Man
2107,2107,30-34,Prefer not to say
2108,2108,22-24,Man
2109,2109,22-24,Man
2110,2110,35-39,Man
2111,2111,35-39,Man
2112,2112,30-34,Man
2113,2113,25-29,Man
2114,2114,45-49,Man
2115,2115,18-21,Woman
2116,2116,22-24,Man
2117,2117,18-21,Man
2118,2118,40-44,Man
2119,2119,18-21,Man
2120,2120,22-24,Man
2121,2121,22-24,Woman
2122,2122,22-24,Woman
2123,2123,25-29,Man
2124,2124,18-21,Prefer not to say
2125,2125,50-54,Woman
2126,2126,22-24,Man
2127,2127,25-29,Man
2128,2128,25-29,Man
2129,2129,30-34,Man
2130,2130,45-49,Man
2131,2131,30-34,Man
2132,2132,18-21,Man
2133,2133,18-21,Man
2134,2134,25-29,Man
2135,2135,30-34,Woman
2136,2136,18-21,Man
2137,2137,22-24,Man
2138,2138,25-29,Man
2139,2139,55-59,Man
2140,2140,35-39,Man
2141,2141,25-29,Prefer not to say
2142,2142,30-34,Woman
2143,2143,25-29,Woman
2144,2144,22-24,Man
2145,2145,22-24,Man
2146,2146,25-29,Man
2147,2147,35-39,Woman
2148,2148,45-49,Man
2149,2149,55-59,Woman
2150,2150,35-39,Man
2151,2151,55-59,Man
2152,2152,30-34,Man
2153,2153,22-24,Woman
2154,2154,22-24,Woman
2155,2155,25-29,Man
2156,2156,22-24,Woman
2157,2157,22-24,Man
2158,2158,18-21,Woman
2159,2159,22-24,Man
2160,2160,40-44,Man
2161,2161,25-29,Man
2162,2162,18-21,Man
2163,2163,55-59,Woman
2164,2164,25-29,Man
2165,2165,25-29,Man
2166,2166,30-34,Man
2167,2167,30-34,Man
2168,2168,25-29,Man
2169,2169,45-49,Man
2170,2170,25-29,Woman
2171,2171,18-21,Man
2172,2172,30-34,Man
2173,2173,25-29,Woman
2174,2174,18-21,Man
2175,2175,22-24,Woman
2176,2176,35-39,Prefer not to say
2177,2177,25-29,Man
2178,2178,35-39,Man
2179,2179,35-39,Man
2180,2180,18-21,Man
2181,2181,18-21,Man
2182,2182,25-29,Man
2183,2183,30-34,Man
2184,2184,18-21,Man
2185,2185,18-21,Man
2186,2186,55-59,Man
2187,2187,25-29,Man
2188,2188,22-24,Man
2189,2189,22-24,Man
2190,2190,45-49,Man
2191,2191,25-29,Man
2192,2192,35-39,Man
2193,2193,25-29,Man
2194,2194,35-39,Man
2195,2195,45-49,Man
2196,2196,25-29,Man
2197,2197,45-49,Man
2198,2198,22-24,Man
2199,2199,30-34,Man
2200,2200,22-24,Man
2201,2201,30-34,Man
2202,2202,30-34,Man
2203,2203,30-34,Man
2204,2204,30-34,Man
2205,2205,22-24,Man
2206,2206,35-39,Man
2207,2207,18-21,Man
2208,2208,35-39,Man
2209,2209,18-21,Man
2210,2210,25-29,Man
2211,2211,18-21,Man
2212,2212,35-39,Man
2213,2213,30-34,Man
2214,2214,22-24,Man
2215,2215,25-29,Woman
2216,2216,30-34,Man
2217,2217,40-44,Man
2218,2218,30-34,Woman
2219,2219,22-24,Man
2220,2220,35-39,Man
2221,2221,18-21,Woman
2222,2222,25-29,Man
2223,2223,22-24,Man
2224,2224,25-29,Man
2225,2225,40-44,Man
2226,2226,22-24,Man
2227,2227,45-49,Man
2228,2228,22-24,Woman
2229,2229,25-29,Prefer not to say
2230,2230,30-34,Man
2231,2231,18-21,Man
2232,2232,50-54,Man
2233,2233,25-29,Man
2234,2234,22-24,Man
2235,2235,30-34,Man
2236,2236,25-29,Man
2237,2237,22-24,Man
2238,2238,30-34,Man
2239,2239,18-21,Man
2240,2240,25-29,Man
2241,2241,25-29,Man
2242,2242,60-69,Man
2243,2243,35-39,Man
2244,2244,18-21,Man
2245,2245,18-21,Man
2246,2246,35-39,Man
2247,2247,25-29,Woman
2248,2248,22-24,Woman
2249,2249,40-44,Man
2250,2250,22-24,Man
2251,2251,25-29,Man
2252,2252,40-44,Man
2253,2253,30-34,Man
2254,2254,18-21,Woman
2255,2255,30-34,Man
2256,2256,25-29,Man
2257,2257,35-39,Man
2258,2258,30-34,Man
2259,2259,50-54,Man
